AustralianPort,ForeignPort,Passengers_Total,Year,Month_num,Route
Sydney,Tokyo,13251,1985,3,Sydney → Tokyo
Sydney,Vancouver,2122,1985,3,Sydney → Vancouver
Sydney,Wellington,6501,1985,3,Sydney → Wellington
Townsville,Auckland,688,1985,3,Townsville → Auckland
Townsville,Bahrain,5,1985,3,Townsville → Bahrain
Townsville,Bombay,1,1985,3,Townsville → Bombay
Townsville,Frankfurt,30,1985,3,Townsville → Frankfurt
Townsville,London,282,1985,3,Townsville → London
Townsville,Rome,55,1985,3,Townsville → Rome
Townsville,Singapore,495,1985,3,Townsville → Singapore
Adelaide,Abu Dhabi,3,1985,4,Adelaide → Abu Dhabi
Adelaide,Auckland,1839,1985,4,Adelaide → Auckland
Adelaide,Bahrain,20,1985,4,Adelaide → Bahrain
Adelaide,Bombay,12,1985,4,Adelaide → Bombay
Adelaide,Copenhagen,54,1985,4,Adelaide → Copenhagen
Adelaide,Frankfurt,197,1985,4,Adelaide → Frankfurt
Adelaide,London,2662,1985,4,Adelaide → London
Adelaide,Muscat,9,1985,4,Adelaide → Muscat
Adelaide,Rome,88,1985,4,Adelaide → Rome
Adelaide,Singapore,3183,1985,4,Adelaide → Singapore
Brisbane,Abu Dhabi,8,1985,4,Brisbane → Abu Dhabi
Brisbane,Auckland,9691,1985,4,Brisbane → Auckland
Brisbane,Bahrain,28,1985,4,Brisbane → Bahrain
Brisbane,Bangkok,899,1985,4,Brisbane → Bangkok
Brisbane,Bombay,20,1985,4,Brisbane → Bombay
Brisbane,Christchurch,3760,1985,4,Brisbane → Christchurch
Brisbane,Frankfurt,201,1985,4,Brisbane → Frankfurt
Brisbane,Hong Kong,3441,1985,4,Brisbane → Hong Kong
Brisbane,Honiara,949,1985,4,Brisbane → Honiara
Brisbane,Honolulu,432,1985,4,Brisbane → Honolulu
Brisbane,London,3027,1985,4,Brisbane → London
Brisbane,Los Angeles,69,1985,4,Brisbane → Los Angeles
Brisbane,Manila,1505,1985,4,Brisbane → Manila
Brisbane,Muscat,5,1985,4,Brisbane → Muscat
Brisbane,Nadi,1080,1985,4,Brisbane → Nadi
Brisbane,Noumea,166,1985,4,Brisbane → Noumea
Brisbane,Port Moresby,2933,1985,4,Brisbane → Port Moresby
Brisbane,Port Vila,532,1985,4,Brisbane → Port Vila
Brisbane,Rome,64,1985,4,Brisbane → Rome
Brisbane,San Francisco,555,1985,4,Brisbane → San Francisco
Brisbane,Singapore,3447,1985,4,Brisbane → Singapore
Brisbane,Suva,124,1985,4,Brisbane → Suva
Brisbane,Tokyo,982,1985,4,Brisbane → Tokyo
Brisbane,Vancouver,311,1985,4,Brisbane → Vancouver
Brisbane,Wellington,1312,1985,4,Brisbane → Wellington
Cairns,Honolulu,769,1985,4,Cairns → Honolulu
Cairns,Los Angeles,142,1985,4,Cairns → Los Angeles
Cairns,Port Moresby,1545,1985,4,Cairns → Port Moresby
Cairns,San Francisco,854,1985,4,Cairns → San Francisco
Cairns,Vancouver,293,1985,4,Cairns → Vancouver
Darwin,Athens,1,1985,4,Darwin → Athens
Darwin,Auckland,179,1985,4,Darwin → Auckland
Darwin,Bahrain,87,1985,4,Darwin → Bahrain
Darwin,Bandar Seri Begawan,466,1985,4,Darwin → Bandar Seri Begawan
Darwin,Bombay,5,1985,4,Darwin → Bombay
Darwin,Copenhagen,28,1985,4,Darwin → Copenhagen
Darwin,Denpasar,1312,1985,4,Darwin → Denpasar
Darwin,Frankfurt,46,1985,4,Darwin → Frankfurt
Darwin,Jakarta,98,1985,4,Darwin → Jakarta
Darwin,London,55,1985,4,Darwin → London
Darwin,Rome,10,1985,4,Darwin → Rome
Darwin,Singapore,1161,1985,4,Darwin → Singapore
Hobart,Christchurch,1135,1985,4,Hobart → Christchurch
Melbourne,Abu Dhabi,64,1985,4,Melbourne → Abu Dhabi
Melbourne,Amsterdam,921,1985,4,Melbourne → Amsterdam
Melbourne,Athens,2711,1985,4,Melbourne → Athens
Melbourne,Auckland,10611,1985,4,Melbourne → Auckland
Melbourne,Bahrain,77,1985,4,Melbourne → Bahrain
Melbourne,Bandar Seri Begawan,4,1985,4,Melbourne → Bandar Seri Begawan
Melbourne,Bangkok,4140,1985,4,Melbourne → Bangkok
Melbourne,Beijing,540,1985,4,Melbourne → Beijing
Melbourne,Belgrade,1749,1985,4,Melbourne → Belgrade
Melbourne,Bombay,179,1985,4,Melbourne → Bombay
Melbourne,Christchurch,6362,1985,4,Melbourne → Christchurch
Melbourne,Colombo,244,1985,4,Melbourne → Colombo
Melbourne,Copenhagen,194,1985,4,Melbourne → Copenhagen
Melbourne,Denpasar,4576,1985,4,Melbourne → Denpasar
Melbourne,Dubai,83,1985,4,Melbourne → Dubai
Melbourne,Frankfurt,1829,1985,4,Melbourne → Frankfurt
Melbourne,Hong Kong,9360,1985,4,Melbourne → Hong Kong
Melbourne,Honolulu,2558,1985,4,Melbourne → Honolulu
Melbourne,Houston,11,1985,4,Melbourne → Houston
Melbourne,Jakarta,1273,1985,4,Melbourne → Jakarta
Melbourne,Kuala Lumpur,3904,1985,4,Melbourne → Kuala Lumpur
Melbourne,London,4820,1985,4,Melbourne → London
Melbourne,Los Angeles,3874,1985,4,Melbourne → Los Angeles
Melbourne,Manchester,511,1985,4,Melbourne → Manchester
Melbourne,Manila,3229,1985,4,Melbourne → Manila
Melbourne,Muscat,174,1985,4,Melbourne → Muscat
Melbourne,Nadi,3695,1985,4,Melbourne → Nadi
Melbourne,Nauru,91,1985,4,Melbourne → Nauru
Melbourne,New York,10,1985,4,Melbourne → New York
Melbourne,Papeete,520,1985,4,Melbourne → Papeete
Melbourne,Port Vila,172,1985,4,Melbourne → Port Vila
Melbourne,Rome,2243,1985,4,Melbourne → Rome
Melbourne,San Francisco,1572,1985,4,Melbourne → San Francisco
Melbourne,Singapore,11794,1985,4,Melbourne → Singapore
Melbourne,Tokyo,710,1985,4,Melbourne → Tokyo
Melbourne,Vancouver,163,1985,4,Melbourne → Vancouver
Melbourne,Wellington,1938,1985,4,Melbourne → Wellington
Norfolk Island,Auckland,1434,1985,4,Norfolk Island → Auckland
Perth,Auckland,3388,1985,4,Perth → Auckland
Perth,Bahrain,47,1985,4,Perth → Bahrain
Perth,Bangkok,1357,1985,4,Perth → Bangkok
Perth,Bombay,914,1985,4,Perth → Bombay
Perth,Copenhagen,72,1985,4,Perth → Copenhagen
Perth,Denpasar,4977,1985,4,Perth → Denpasar
Perth,Frankfurt,219,1985,4,Perth → Frankfurt
Perth,Harare,444,1985,4,Perth → Harare
Perth,Hong Kong,3564,1985,4,Perth → Hong Kong
Perth,Honolulu,37,1985,4,Perth → Honolulu
Perth,Jakarta,754,1985,4,Perth → Jakarta
Perth,Johannesburg,599,1985,4,Perth → Johannesburg
Perth,Kuala Lumpur,3692,1985,4,Perth → Kuala Lumpur
Perth,London,4524,1985,4,Perth → London
Perth,Mauritius,136,1985,4,Perth → Mauritius
Perth,Muscat,20,1985,4,Perth → Muscat
Perth,Rome,332,1985,4,Perth → Rome
Perth,San Francisco,88,1985,4,Perth → San Francisco
Perth,Singapore,11523,1985,4,Perth → Singapore
Perth,Tokyo,42,1985,4,Perth → Tokyo
Port Hedland,Denpasar,361,1985,4,Port Hedland → Denpasar
Sydney,Abu Dhabi,414,1985,4,Sydney → Abu Dhabi
Sydney,Amsterdam,1117,1985,4,Sydney → Amsterdam
Sydney,Apia,205,1985,4,Sydney → Apia
Sydney,Athens,3235,1985,4,Sydney → Athens
Sydney,Auckland,45653,1985,4,Sydney → Auckland
Sydney,Bahrain,299,1985,4,Sydney → Bahrain
Sydney,Bandar Seri Begawan,15,1985,4,Sydney → Bandar Seri Begawan
Sydney,Bangkok,5016,1985,4,Sydney → Bangkok
Sydney,Beijing,1259,1985,4,Sydney → Beijing
Sydney,Belgrade,1785,1985,4,Sydney → Belgrade
Sydney,Bombay,1654,1985,4,Sydney → Bombay
Sydney,Christchurch,13140,1985,4,Sydney → Christchurch
Sydney,Colombo,227,1985,4,Sydney → Colombo
Sydney,Copenhagen,284,1985,4,Sydney → Copenhagen
Sydney,Denpasar,4214,1985,4,Sydney → Denpasar
Sydney,Dubai,135,1985,4,Sydney → Dubai
Sydney,Frankfurt,2044,1985,4,Sydney → Frankfurt
Sydney,Guangzhou,196,1985,4,Sydney → Guangzhou
Sydney,Harare,736,1985,4,Sydney → Harare
Sydney,Hong Kong,17176,1985,4,Sydney → Hong Kong
Sydney,Honolulu,9033,1985,4,Sydney → Honolulu
Sydney,Houston,42,1985,4,Sydney → Houston
Sydney,Jakarta,3663,1985,4,Sydney → Jakarta
Sydney,Johannesburg,1433,1985,4,Sydney → Johannesburg
Sydney,Kuala Lumpur,4026,1985,4,Sydney → Kuala Lumpur
Sydney,London,9389,1985,4,Sydney → London
Sydney,Los Angeles,11362,1985,4,Sydney → Los Angeles
Sydney,Manchester,742,1985,4,Sydney → Manchester
Sydney,Manila,4914,1985,4,Sydney → Manila
Sydney,Mauritius,286,1985,4,Sydney → Mauritius
Sydney,Muscat,258,1985,4,Sydney → Muscat
Sydney,Nadi,10996,1985,4,Sydney → Nadi
Sydney,Nauru,62,1985,4,Sydney → Nauru
Sydney,New York,68,1985,4,Sydney → New York
Sydney,Noumea,2218,1985,4,Sydney → Noumea
Sydney,Papeete,2615,1985,4,Sydney → Papeete
Sydney,Paris,825,1985,4,Sydney → Paris
Sydney,Port Moresby,2843,1985,4,Sydney → Port Moresby
Sydney,Port Vila,881,1985,4,Sydney → Port Vila
Sydney,Rome,2584,1985,4,Sydney → Rome
Sydney,San Francisco,6002,1985,4,Sydney → San Francisco
Sydney,Seattle,250,1985,4,Sydney → Seattle
Sydney,Singapore,21046,1985,4,Sydney → Singapore
Sydney,Tokyo,14863,1985,4,Sydney → Tokyo
Sydney,Vancouver,2681,1985,4,Sydney → Vancouver
Sydney,Wellington,6145,1985,4,Sydney → Wellington
Townsville,Auckland,791,1985,4,Townsville → Auckland
Townsville,Bahrain,2,1985,4,Townsville → Bahrain
Townsville,Bombay,2,1985,4,Townsville → Bombay
Townsville,Frankfurt,56,1985,4,Townsville → Frankfurt
Townsville,London,182,1985,4,Townsville → London
Townsville,Rome,46,1985,4,Townsville → Rome
Townsville,Singapore,742,1985,4,Townsville → Singapore
Adelaide,Abu Dhabi,14,1985,5,Adelaide → Abu Dhabi
Adelaide,Auckland,2195,1985,5,Adelaide → Auckland
Adelaide,Bahrain,16,1985,5,Adelaide → Bahrain
Adelaide,Bombay,1,1985,5,Adelaide → Bombay
Adelaide,Frankfurt,79,1985,5,Adelaide → Frankfurt
Adelaide,London,2487,1985,5,Adelaide → London
Adelaide,Muscat,20,1985,5,Adelaide → Muscat
Adelaide,Rome,134,1985,5,Adelaide → Rome
Adelaide,Singapore,4034,1985,5,Adelaide → Singapore
Brisbane,Abu Dhabi,10,1985,5,Brisbane → Abu Dhabi
Brisbane,Auckland,10322,1985,5,Brisbane → Auckland
Brisbane,Bahrain,26,1985,5,Brisbane → Bahrain
Brisbane,Bangkok,863,1985,5,Brisbane → Bangkok
Brisbane,Bombay,8,1985,5,Brisbane → Bombay
Brisbane,Christchurch,4129,1985,5,Brisbane → Christchurch
Brisbane,Frankfurt,175,1985,5,Brisbane → Frankfurt
Brisbane,Hong Kong,2353,1985,5,Brisbane → Hong Kong
Brisbane,Honiara,1018,1985,5,Brisbane → Honiara
Brisbane,Honolulu,1030,1985,5,Brisbane → Honolulu
Brisbane,London,2941,1985,5,Brisbane → London
Brisbane,Los Angeles,97,1985,5,Brisbane → Los Angeles
Brisbane,Manila,1276,1985,5,Brisbane → Manila
Brisbane,Muscat,1,1985,5,Brisbane → Muscat
Brisbane,Nadi,1119,1985,5,Brisbane → Nadi
Brisbane,Noumea,295,1985,5,Brisbane → Noumea
Brisbane,Port Moresby,2524,1985,5,Brisbane → Port Moresby
Brisbane,Port Vila,390,1985,5,Brisbane → Port Vila
Brisbane,Rome,104,1985,5,Brisbane → Rome
Brisbane,San Francisco,516,1985,5,Brisbane → San Francisco
Brisbane,Singapore,3234,1985,5,Brisbane → Singapore
Brisbane,Suva,155,1985,5,Brisbane → Suva
Brisbane,Tokyo,737,1985,5,Brisbane → Tokyo
Brisbane,Vancouver,218,1985,5,Brisbane → Vancouver
Brisbane,Wellington,1757,1985,5,Brisbane → Wellington
Cairns,Honolulu,1155,1985,5,Cairns → Honolulu
Cairns,Los Angeles,97,1985,5,Cairns → Los Angeles
Cairns,Port Moresby,987,1985,5,Cairns → Port Moresby
Cairns,San Francisco,767,1985,5,Cairns → San Francisco
Cairns,Vancouver,238,1985,5,Cairns → Vancouver
Darwin,Auckland,227,1985,5,Darwin → Auckland
Darwin,Bahrain,5,1985,5,Darwin → Bahrain
Darwin,Bandar Seri Begawan,426,1985,5,Darwin → Bandar Seri Begawan
Darwin,Bombay,7,1985,5,Darwin → Bombay
Darwin,Denpasar,1068,1985,5,Darwin → Denpasar
Darwin,Frankfurt,27,1985,5,Darwin → Frankfurt
Darwin,Jakarta,144,1985,5,Darwin → Jakarta
Darwin,London,189,1985,5,Darwin → London
Darwin,Rome,43,1985,5,Darwin → Rome
Darwin,Singapore,988,1985,5,Darwin → Singapore
Hobart,Christchurch,1336,1985,5,Hobart → Christchurch
Melbourne,Abu Dhabi,45,1985,5,Melbourne → Abu Dhabi
Melbourne,Amsterdam,1182,1985,5,Melbourne → Amsterdam
Melbourne,Athens,3656,1985,5,Melbourne → Athens
Melbourne,Auckland,10726,1985,5,Melbourne → Auckland
Melbourne,Bahrain,60,1985,5,Melbourne → Bahrain
Melbourne,Bangkok,4855,1985,5,Melbourne → Bangkok
Melbourne,Beijing,367,1985,5,Melbourne → Beijing
Melbourne,Belgrade,1891,1985,5,Melbourne → Belgrade
Melbourne,Bombay,220,1985,5,Melbourne → Bombay
Melbourne,Christchurch,6230,1985,5,Melbourne → Christchurch
Melbourne,Colombo,302,1985,5,Melbourne → Colombo
Melbourne,Denpasar,6348,1985,5,Melbourne → Denpasar
Melbourne,Dubai,45,1985,5,Melbourne → Dubai
Melbourne,Frankfurt,1636,1985,5,Melbourne → Frankfurt
Melbourne,Hong Kong,10957,1985,5,Melbourne → Hong Kong
Melbourne,Honolulu,3280,1985,5,Melbourne → Honolulu
Melbourne,Houston,20,1985,5,Melbourne → Houston
Melbourne,Jakarta,1128,1985,5,Melbourne → Jakarta
Melbourne,Kuala Lumpur,5246,1985,5,Melbourne → Kuala Lumpur
Melbourne,London,5213,1985,5,Melbourne → London
Melbourne,Los Angeles,3957,1985,5,Melbourne → Los Angeles
Melbourne,Manchester,477,1985,5,Melbourne → Manchester
Melbourne,Manila,3416,1985,5,Melbourne → Manila
Melbourne,Muscat,123,1985,5,Melbourne → Muscat
Melbourne,Nadi,4261,1985,5,Melbourne → Nadi
Melbourne,Nauru,165,1985,5,Melbourne → Nauru
Melbourne,New York,15,1985,5,Melbourne → New York
Melbourne,Papeete,413,1985,5,Melbourne → Papeete
Melbourne,Port Vila,451,1985,5,Melbourne → Port Vila
Melbourne,Rome,2826,1985,5,Melbourne → Rome
Melbourne,San Francisco,1970,1985,5,Melbourne → San Francisco
Melbourne,Singapore,12900,1985,5,Melbourne → Singapore
Melbourne,Tokyo,638,1985,5,Melbourne → Tokyo
Melbourne,Vancouver,117,1985,5,Melbourne → Vancouver
Melbourne,Wellington,2515,1985,5,Melbourne → Wellington
Norfolk Island,Auckland,1458,1985,5,Norfolk Island → Auckland
Perth,Auckland,3526,1985,5,Perth → Auckland
Perth,Bahrain,37,1985,5,Perth → Bahrain
Perth,Bangkok,1553,1985,5,Perth → Bangkok
Perth,Bombay,915,1985,5,Perth → Bombay
Perth,Denpasar,6110,1985,5,Perth → Denpasar
Perth,Frankfurt,170,1985,5,Perth → Frankfurt
Perth,Harare,438,1985,5,Perth → Harare
Perth,Hong Kong,3700,1985,5,Perth → Hong Kong
Perth,Honolulu,54,1985,5,Perth → Honolulu
Perth,Jakarta,919,1985,5,Perth → Jakarta
Perth,Johannesburg,836,1985,5,Perth → Johannesburg
Perth,Kuala Lumpur,3914,1985,5,Perth → Kuala Lumpur
Perth,London,4387,1985,5,Perth → London
Perth,Mauritius,230,1985,5,Perth → Mauritius
Perth,Muscat,12,1985,5,Perth → Muscat
Perth,Rome,468,1985,5,Perth → Rome
Perth,San Francisco,124,1985,5,Perth → San Francisco
Perth,Singapore,12488,1985,5,Perth → Singapore
Perth,Tokyo,79,1985,5,Perth → Tokyo
Port Hedland,Denpasar,322,1985,5,Port Hedland → Denpasar
Sydney,Abu Dhabi,405,1985,5,Sydney → Abu Dhabi
Sydney,Amsterdam,1204,1985,5,Sydney → Amsterdam
Sydney,Apia,366,1985,5,Sydney → Apia
Sydney,Athens,3477,1985,5,Sydney → Athens
Sydney,Auckland,45665,1985,5,Sydney → Auckland
Sydney,Bahrain,243,1985,5,Sydney → Bahrain
Sydney,Bangkok,5274,1985,5,Sydney → Bangkok
Sydney,Beijing,1069,1985,5,Sydney → Beijing
Sydney,Belgrade,2233,1985,5,Sydney → Belgrade
Sydney,Bombay,1842,1985,5,Sydney → Bombay
Sydney,Christchurch,13112,1985,5,Sydney → Christchurch
Sydney,Colombo,343,1985,5,Sydney → Colombo
Sydney,Denpasar,5750,1985,5,Sydney → Denpasar
Sydney,Dubai,168,1985,5,Sydney → Dubai
Sydney,Frankfurt,1958,1985,5,Sydney → Frankfurt
Sydney,Guangzhou,210,1985,5,Sydney → Guangzhou
Sydney,Harare,764,1985,5,Sydney → Harare
Sydney,Hong Kong,17274,1985,5,Sydney → Hong Kong
Sydney,Honolulu,11802,1985,5,Sydney → Honolulu
Sydney,Houston,61,1985,5,Sydney → Houston
Sydney,Jakarta,3883,1985,5,Sydney → Jakarta
Sydney,Johannesburg,1694,1985,5,Sydney → Johannesburg
Sydney,Kuala Lumpur,5446,1985,5,Sydney → Kuala Lumpur
Sydney,London,9867,1985,5,Sydney → London
Sydney,Los Angeles,11200,1985,5,Sydney → Los Angeles
Sydney,Manchester,766,1985,5,Sydney → Manchester
Sydney,Manila,5233,1985,5,Sydney → Manila
Sydney,Mauritius,310,1985,5,Sydney → Mauritius
Sydney,Muscat,213,1985,5,Sydney → Muscat
Sydney,Nadi,11864,1985,5,Sydney → Nadi
Sydney,Nauru,130,1985,5,Sydney → Nauru
Sydney,New York,167,1985,5,Sydney → New York
Sydney,Noumea,2093,1985,5,Sydney → Noumea
Sydney,Papeete,3061,1985,5,Sydney → Papeete
Sydney,Paris,775,1985,5,Sydney → Paris
Sydney,Port Moresby,3520,1985,5,Sydney → Port Moresby
Sydney,Port Vila,1633,1985,5,Sydney → Port Vila
Sydney,Rome,2932,1985,5,Sydney → Rome
Sydney,San Francisco,5337,1985,5,Sydney → San Francisco
Sydney,Singapore,22858,1985,5,Sydney → Singapore
Sydney,Tokyo,14945,1985,5,Sydney → Tokyo
Sydney,Vancouver,2346,1985,5,Sydney → Vancouver
Sydney,Wellington,6348,1985,5,Sydney → Wellington
Townsville,Auckland,1079,1985,5,Townsville → Auckland
Townsville,Bahrain,2,1985,5,Townsville → Bahrain
Townsville,Frankfurt,69,1985,5,Townsville → Frankfurt
Townsville,London,308,1985,5,Townsville → London
Townsville,Rome,47,1985,5,Townsville → Rome
Townsville,Singapore,533,1985,5,Townsville → Singapore
Adelaide,Abu Dhabi,2,1985,6,Adelaide → Abu Dhabi
Adelaide,Auckland,1981,1985,6,Adelaide → Auckland
Adelaide,Bahrain,19,1985,6,Adelaide → Bahrain
Adelaide,Bombay,3,1985,6,Adelaide → Bombay
Adelaide,Frankfurt,71,1985,6,Adelaide → Frankfurt
Adelaide,London,2847,1985,6,Adelaide → London
Adelaide,Muscat,7,1985,6,Adelaide → Muscat
Adelaide,Rome,232,1985,6,Adelaide → Rome
Adelaide,Singapore,4047,1985,6,Adelaide → Singapore
Brisbane,Abu Dhabi,19,1985,6,Brisbane → Abu Dhabi
Brisbane,Auckland,15570,1985,6,Brisbane → Auckland
Brisbane,Bahrain,15,1985,6,Brisbane → Bahrain
Brisbane,Bangkok,1098,1985,6,Brisbane → Bangkok
Brisbane,Bombay,14,1985,6,Brisbane → Bombay
Brisbane,Christchurch,6214,1985,6,Brisbane → Christchurch
Brisbane,Frankfurt,148,1985,6,Brisbane → Frankfurt
Brisbane,Hong Kong,2444,1985,6,Brisbane → Hong Kong
Brisbane,Honiara,813,1985,6,Brisbane → Honiara
Brisbane,Honolulu,739,1985,6,Brisbane → Honolulu
Brisbane,London,3483,1985,6,Brisbane → London
Brisbane,Los Angeles,115,1985,6,Brisbane → Los Angeles
Brisbane,Manila,1552,1985,6,Brisbane → Manila
Brisbane,Muscat,9,1985,6,Brisbane → Muscat
Brisbane,Nadi,1501,1985,6,Brisbane → Nadi
Brisbane,Noumea,345,1985,6,Brisbane → Noumea
Brisbane,Papeete,7,1985,6,Brisbane → Papeete
Brisbane,Port Moresby,2963,1985,6,Brisbane → Port Moresby
Brisbane,Port Vila,350,1985,6,Brisbane → Port Vila
Brisbane,Rome,136,1985,6,Brisbane → Rome
Brisbane,San Francisco,894,1985,6,Brisbane → San Francisco
Brisbane,Singapore,3550,1985,6,Brisbane → Singapore
Brisbane,Suva,145,1985,6,Brisbane → Suva
Brisbane,Tokyo,704,1985,6,Brisbane → Tokyo
Brisbane,Vancouver,428,1985,6,Brisbane → Vancouver
Brisbane,Wellington,2053,1985,6,Brisbane → Wellington
Cairns,Honolulu,956,1985,6,Cairns → Honolulu
Cairns,Los Angeles,220,1985,6,Cairns → Los Angeles
Cairns,Port Moresby,1326,1985,6,Cairns → Port Moresby
Cairns,San Francisco,1002,1985,6,Cairns → San Francisco
Cairns,Vancouver,317,1985,6,Cairns → Vancouver
Darwin,Auckland,500,1985,6,Darwin → Auckland
Darwin,Bahrain,2,1985,6,Darwin → Bahrain
Darwin,Bandar Seri Begawan,541,1985,6,Darwin → Bandar Seri Begawan
Darwin,Bombay,1,1985,6,Darwin → Bombay
Darwin,Denpasar,1429,1985,6,Darwin → Denpasar
Darwin,Frankfurt,29,1985,6,Darwin → Frankfurt
Darwin,Jakarta,167,1985,6,Darwin → Jakarta
Darwin,London,300,1985,6,Darwin → London
Darwin,Rome,55,1985,6,Darwin → Rome
Darwin,Singapore,1297,1985,6,Darwin → Singapore
Hobart,Christchurch,1216,1985,6,Hobart → Christchurch
Melbourne,Abu Dhabi,95,1985,6,Melbourne → Abu Dhabi
Melbourne,Amsterdam,1099,1985,6,Melbourne → Amsterdam
Melbourne,Athens,4044,1985,6,Melbourne → Athens
Melbourne,Auckland,11172,1985,6,Melbourne → Auckland
Melbourne,Bahrain,68,1985,6,Melbourne → Bahrain
Melbourne,Bangkok,4411,1985,6,Melbourne → Bangkok
Melbourne,Beijing,264,1985,6,Melbourne → Beijing
Melbourne,Belgrade,1963,1985,6,Melbourne → Belgrade
Melbourne,Bombay,190,1985,6,Melbourne → Bombay
Melbourne,Christchurch,4111,1985,6,Melbourne → Christchurch
Melbourne,Colombo,254,1985,6,Melbourne → Colombo
Melbourne,Denpasar,5267,1985,6,Melbourne → Denpasar
Melbourne,Dubai,35,1985,6,Melbourne → Dubai
Melbourne,Frankfurt,1846,1985,6,Melbourne → Frankfurt
Melbourne,Hong Kong,9175,1985,6,Melbourne → Hong Kong
Melbourne,Honolulu,3257,1985,6,Melbourne → Honolulu
Melbourne,Houston,11,1985,6,Melbourne → Houston
Melbourne,Jakarta,1236,1985,6,Melbourne → Jakarta
Melbourne,Kuala Lumpur,3987,1985,6,Melbourne → Kuala Lumpur
Melbourne,Larnaca,11,1985,6,Melbourne → Larnaca
Melbourne,Ljubljana,112,1985,6,Melbourne → Ljubljana
Melbourne,London,5446,1985,6,Melbourne → London
Melbourne,Los Angeles,4140,1985,6,Melbourne → Los Angeles
Melbourne,Manchester,450,1985,6,Melbourne → Manchester
Melbourne,Manila,3078,1985,6,Melbourne → Manila
Melbourne,Muscat,200,1985,6,Melbourne → Muscat
Melbourne,Nadi,3640,1985,6,Melbourne → Nadi
Melbourne,Nauru,91,1985,6,Melbourne → Nauru
Melbourne,New York,10,1985,6,Melbourne → New York
Melbourne,Papeete,310,1985,6,Melbourne → Papeete
Melbourne,Rome,3042,1985,6,Melbourne → Rome
Melbourne,San Francisco,1964,1985,6,Melbourne → San Francisco
Melbourne,Singapore,12690,1985,6,Melbourne → Singapore
Melbourne,Tokyo,577,1985,6,Melbourne → Tokyo
Melbourne,Vancouver,272,1985,6,Melbourne → Vancouver
